"","id","uniid"
"6292","YDR515W","Q12034"
"6293","YMR311C","P41818"
"6294","YBR236C","P32783"
"6295","YNL284C","P36520"
"6296","YNL279W","P53835"
"6297","YKR067W","P36148"
"6298","YOR142W-A","P0CX60"
"6299","YOR142W-A","P0CX59"
"6300","YHR217C","P38898"
"6301","YOL025W","Q92325"
"6302","YJR011C","P47086"
"6303","YKR082W","P36161"
"6304","YDR478W","P40993"
"6305","YPR132W","P0CX30"
"6306","YPR132W","P0CX29"
"6307","YGR262C","P53323"
"6308","YJL180C","P22135"
"6309","YIR032C","P32459"
"6310","YOL142W","Q08285"
"6311","YDL079C","P50873"
"6312","YKR024C","P36120"
"6313","YDR218C","Q04921"
"6314","YEL059C-A","Q05676"
"6315","YEL024W","P08067"
"6316","YGR259C","P53321"
"6317","YBR142W","P38112"
"6318","YLR003C","Q07897"
"6319","YJL077C","P47034"
"6320","YNL080C","P53938"
"6321","YJR086W","P18852"
"6322","YMR011W","P23585"
"6323","YNL127W","P53917"
"6324","YOL150C","Q08293"
"6325","YIL100C-A","Q03884"
"6326","YCL051W","P25579"
"6327","YGL183C","P53102"
"6328","YMR103C","Q04436"
"6329","YBR099C","P38258"
"6330","YMR177W","Q03218"
"6331","YBR212W","P32831"
"6332","YLR157C-A","P0CX71"
"6333","YLR157C-A","P0CX70"
"6334","YLR157C-A","P0CX73"
"6335","YLR157C-A","P0CX72"
"6336","YOR291W","Q12697"
"6337","YKL131W","P36067"
"6338","YJL218W","P40892"
"6339","YGL069C","P53162"
"6340","YPL130W","Q03029"
"6341","YCL009C","P25605"
"6342","YBL072C","P0CX40"
"6343","YBL072C","P0CX39"
"6344","YCR052W","P25632"
"6345","YAL053W","P39719"
"6346","YKL060C","P14540"
"6347","YPR058W","P32331"
"6348","YGL112C","P53040"
"6349","YBR185C","P38300"
"6350","YGL019W","P43639"
"6351","YHR183W","P38720"
"6352","YBR156C","P38283"
"6353","YIL013C","P40550"
"6354","YOR368W","P48581"
"6355","YGR258C","P07276"
"6356","YKL084W","P36078"
"6357","YGR008C","P16965"
"6358","YDR534C","Q04433"
"6359","YPL006W","Q12200"
"6360","YFR054C","P43622"
"6361","YKL003C","P28778"
"6362","YNL191W","P53871"
"6363","YJL116C","P46955"
"6364","YOL067C","P32607"
"6365","YLL058W","Q12198"
"6366","YLR370C","Q05933"
"6367","YHR063W-A","A0A023PZE1"
"6368","YDL121C","Q07541"
"6369","YDR526C","P87274"
"6370","YMR187C","Q03236"
"6371","YOR220W","Q12044"
"6372","YLR100W","Q12452"
"6373","YIL111W","P00425"
"6374","YMR098C","Q03153"
"6375","YKL169C","P36050"
"6376","YCR069W","P25334"
"6377","YKL004W","P36107"
"6378","YGL106W","P53141"
"6379","YDL047W","P20604"
"6380","YLR241W","Q06538"
"6381","YOL031C","Q08199"
"6382","YKL077W","P36081"
"6383","YIR006C","P32521"
"6384","YOR119C","Q12196"
"6385","YER053C","P40035"
"6386","YKL053C-A","O60200"
"6387","YDR292C","P32916"
"6388","YLR101C","Q08027"
"6389","YNL076W","P34072"
"6390","YOL127W","P04456"
"6391","YKL207W","P36039"
"6392","YJR114W","P47151"
"6393","YOR257W","P06704"
"6394","YJR045C","P0CS90"
"6395","YBL023C","P29469"
"6396","YHR151C","P38849"
"6397","YEL009C-A","A0A023PZF2"
"6398","YDL236W","P19881"
"6399","YCL065W","P37264"
"6400","YJL042W","P43638"
"6401","YER051W","P40034"
"6402","YCL012C","Q8J0M4"
"6403","YML081W","Q04545"
"6404","YPR075C","Q06810"
"6405","YEL057C","P39983"
"6406","YNL175C","P53883"
"6407","YIL041W","P40531"
"6408","YIL030C","P40318"
"6409","YNL332W","P42883"
"6410","YOR215C","Q12032"
"6411","YBR199W","P38131"
"6412","YIL134W","P40464"
"6413","YGL041W-A","P0C5N3"
"6414","YCR108C","Q3E819"
"6415","YDR145W","Q03761"
"6416","YER069W","Q01217"
"6417","YPR203W","Q08994"
"6418","YNL086W","P48232"
"6419","YOL052C","P21182"
"6420","YBL010C","P32788"
"6421","YPR177C","O13575"
"6422","YER148W-A","A0A023PXK2"
"6423","YOL103W-A","Q92392"
"6424","YDL001W","Q03441"
"6425","YBR056W","P38081"
"6426","YMR305C","Q04951"
"6427","YOR310C","Q12499"
"6428","YOR273C","Q12256"
"6429","YOR294W","Q08746"
"6430","YMR038C","P40202"
"6431","YDR542W","Q03050"
"6432","YJL020W-A","Q8TGN2"
"6433","YGL012W","P25340"
"6434","YBL054W","P34219"
"6435","YKR053C","P23501"
"6436","YLR412C-A","Q3E742"
"6437","YJL007C","P47080"
"6438","YOR133W","P32324"
"6439","YKL138C-A","P69852"
"6440","YML057W","P14747"
"6441","YJR160C","P0CE00"
"6442","YFL049W","P43554"
"6443","YPR002C-A","Q6B0V7"
"6444","YCR005C","P08679"
"6445","YML028W","P34760"
"6446","YBL076C","P09436"
"6447","YJR120W","P47157"
"6448","YGR064W","P53240"
"6449","YGR107W","P53263"
"6450","YEL074W","P39973"
"6451","YGL032C","P32781"
"6452","YHR175W-A","Q3E815"
"6453","YBR070C","P38242"
"6454","YNL116W","P53924"
"6455","YIL010W","P40553"
"6456","YOL060C","Q12296"
"6457","YOL054W","Q12161"
"6458","YML094C-A","Q12744"
"6459","YGL154C","P50113"
"6460","YCR099C","P25657"
"6461","YPL274W","Q08986"
"6462","YGL191W","P32799"
"6463","YMR093W","Q04305"
"6464","YOL027C","Q08179"
"6465","YJL208C","P08466"
"6466","YJL214W","P40886"
"6467","YIL161W","P40449"
"6468","YDR132C","Q03900"
"6469","YAL029C","P32492"
"6470","YAR053W","P39559"
"6471","YER177W","P29311"
"6472","YJL086C","P47028"
"6473","YHR028W-A","A0A023PXE8"
"6474","YNL158W","P53896"
"6475","YOR224C","P20436"
"6476","YGR233C","P17442"
"6477","YNL026W","P53969"
"6478","YPR179C","Q06623"
"6479","YER019W","P40015"
"6480","YLR015W","P43132"
"6481","YMR141C","P40211"
"6482","YIL091C","P40498"
"6483","YDL009C","Q12210"
"6484","YDR052C","P32325"
"6485","YGL110C","P53137"
"6486","YGL230C","P53074"
"6487","YLR311C","Q06158"
"6488","YNR005C","P53717"
"6489","YHL011C","P38689"
"6490","YDR051C","Q99288"
"6491","YOR370C","P32864"
"6492","YKL031W","P36098"
"6493","YPR158W-B","P0C2J0"
"6494","YBR120C","P07253"
"6495","YDR397C","Q92317"
"6496","YFL011W","P43581"
"6497","YMR084W","A2P2R3"
"6498","YIL177C","P40434"
"6499","YHR210C","P38893"
"6500","YHL048W","P38723"
"6501","YHL002W","P38753"
"6502","YBR089C-A","P11633"
"6503","YGR274C","P46677"
"6504","YFL007W","P43583"
"6505","YOR181W","Q12446"
"6506","YPR185W","Q06628"
"6507","YGR280C","P53335"
"6508","YML114C","Q03750"
"6509","YJL225C","P40889"
"6510","YDR153C","Q03769"
"6511","YLR244C","Q01662"
"6512","YLR329W","Q02721"
"6513","YDR229W","Q04934"
"6514","YIR001C","P40561"
"6515","YFR056C","P43624"
"6516","YDR321W","P38986"
"6517","YHR029C","P38765"
"6518","YFL037W","P02557"
"6519","YNL170W","P53888"
"6520","YOL091W","Q12411"
"6521","YKR042W","P36135"
"6522","YER145C-A","A0A023PYF4"
"6523","YDL007C-A","Q2V2Q0"
"6524","YDL031W","Q12389"
"6525","YBR148W","P38280"
"6526","YGL123C-A","Q8TGP1"
"6527","YIL071W-A","A0A023PZF3"
"6528","YLR246W","Q06551"
"6529","YJL140W","P20433"
"6530","YDR169C-A","Q3E789"
"6531","YML019W","Q03723"
"6532","YOR157C","P25043"
"6533","YOR363C","P52960"
"6534","YJL223C","P0CE88"
"6535","YJL223C","P0CE89"
"6536","YEL048C","P32613"
"6537","YBL080C","P33893"
"6538","YNL034W","P53963"
"6539","YJR001W","P47082"
"6540","YGR161W-B","P0CX63"
"6541","YGR161W-B","P0CX64"
"6542","YPL248C","P04386"
"6543","YER030W","P40019"
"6544","YER027C","Q04739"
"6545","YER175W-A","Q8TGU4"
"6546","YFR001W","P43586"
"6547","YDL242W","Q07746"
"6548","YIL075C","P32565"
"6549","YJL104W","P42949"
"6550","YGL254W","P32805"
"6551","YGL201C","P53091"
"6552","YGR165W","P53292"
"6553","YDL075W","P0C2H8"
"6554","YMR324C","Q04909"
"6555","YKL087C","Q00873"
"6556","YGR228W","P53308"
"6557","YDL187C","Q07613"
"6558","YCR046C","P25626"
"6559","YDR468C","Q03322"
"6560","YNR012W","P27515"
"6561","YHL012W","P38709"
"6562","YEL039C","P00045"
"6563","YDR250C","Q03788"
"6564","YOR268C","Q08734"
"6565","YDL144C","Q07589"
"6566","YLR200W","P52553"
"6567","YGL247W","P53062"
"6568","YIL133C","P26784"
"6569","YGR286C","P32451"
"6570","YNR006W","P40343"
"6571","YJR136C","P47168"
"6572","YNL124W","P53919"
"6573","YJR079W","P47126"
"6574","YAL005C","P10591"
"6575","YDL158C","Q12047"
"6576","YNR047W","P53739"
"6577","YOL037C","Q08205"
"6578","YPL131W","P26321"
"6579","YHR123W","P22140"
"6580","YIL092W","P40497"
"6581","YJR025C","P47096"
"6582","YKL224C","P35994"
"6583","YBL002W","P02294"
"6584","YLR224W","Q05947"
"6585","YHL010C","P38748"
"6586","YPL016W","P09547"
"6587","YOR174W","Q12343"
"6588","YOR143C","P35202"
"6589","YLL032C","Q07834"
"6590","YHR070W","P38793"
"6591","YER122C","P38682"
"6592","YDR184C","Q04005"
"6593","YCR075C","P17261"
"6594","YHR147C","P32904"
"6595","YPR012W","Q04203"
"6596","YJR074W","P47123"
"6597","YOR048C","Q02792"
"6598","YPL162C","Q12042"
"6599","YHL041W","P38730"
"6600","YNL295W","P48564"
"6601","YLR204W","P32344"
"6602","YHR025W","P17423"
"6603","YGL239C","P53069"
"6604","YLR339C","O94085"
"6605","YNL254C","P53850"
"6606","YAL027W","P39735"
"6607","YBR132C","P38090"
"6608","YML027W","P34161"
"6609","YMR213W","Q03654"
"6610","YAR009C","O13527"
"6611","YBR152W","P38282"
"6612","YOR045W","P33448"
"6613","YDR125C","Q04623"
"6614","YDR211W","P32501"
"6615","YPL169C","Q99257"
"6616","YOL038W","P40303"
"6617","YLL046C","P32385"
"6618","YKR006C","Q02204"
"6619","YGL073W","P10961"
"6620","YER028C","P39943"
"6621","YPL200W","Q08955"
"6622","YPL282C","P0CE87"
"6623","YPL282C","P0CE86"
"6624","YML045W","Q04711"
"6625","YPL271W","P21306"
"6626","YDR370C","Q06349"
"6627","YDR354W","P07285"
"6628","YER015W","P39518"
"6629","YPL055C","Q02796"
"6630","YDR240C","Q03782"
"6631","YDR331W","P49018"
"6632","YCL042W","P25572"
"6633","YDL237W","Q07716"
"6634","YBR302C","P0CX12"
"6635","YBR302C","P0CX13"
"6636","YLL029W","Q07825"
"6637","YJL163C","P46996"
"6638","YDL137W","P19146"
"6639","YBL109W","P89495"
"6640","YBR254C","P38334"
"6641","YPL073C","P40323"
"6642","YDR025W","P0CX48"
"6643","YDR025W","P0CX47"
"6644","YNL055C","P04840"
"6645","YMR033W","Q05123"
"6646","YFR029W","P43606"
"6647","YGR092W","P22204"
"6648","YBR040W","P38224"
"6649","YLR063W","Q12291"
"6650","YNL147W","P53905"
"6651","YJL132W","P47014"
"6652","YPR022C","Q12139"
"6653","YDR238C","P41810"
"6654","YIR022W","P15367"
"6655","YBR286W","P37302"
"6656","YER169W","P39956"
"6657","YHR158C","P38853"
"6658","YNL042W-B","Q3E7Z2"
"6659","YEL019C","P38632"
"6660","YOR029W","Q12243"
"6661","YKL196C","P36015"
"6662","YKR068C","P36149"
"6663","YAL059W","P39715"
"6664","YDR014W-A","Q03937"
"6665","YPL114W","O13518"
"6666","YIL105W-A","Q8TGN5"
"6667","YBR168W","P38292"
"6668","YBR226C","P38322"
"6669","YDR150W","Q00402"
"6670","YIL134C-A","Q45U18"
"6671","YKL081W","P36008"
"6672","YJL135W","P47012"
"6673","YML101C-A","Q6B0Z2"
"6674","YPR119W","P24869"
"6675","YBR006W","P38067"
"6676","YBL011W","P32784"
"6677","YPR118W","Q06489"
"6678","YOR189W","Q08561"
"6679","YPL238C","Q99401"
"6680","YKR096W","P36168"
"6681","YDL062W","Q07410"
"6682","YOR292C","Q08743"
"6683","YOR015W","Q12169"
"6684","YOR341W","P10964"
"6685","YDL097C","Q12377"
"6686","YMR287C","P39112"
"6687","YLR082C","Q12020"
"6688","YER040W","P18494"
"6689","YML056C","P50094"
"6690","YMR153C-A","A0A023PYJ4"
"6691","YLR223C","P39520"
"6692","YGR277C","P53332"
"6693","YPL242C","Q12280"
"6694","YML034W","Q03707"
"6695","YAL040C","P13365"
"6696","YKL119C","P32341"
"6697","YJR094C","P21190"
"6698","YHL002C-A","A0A023PYG1"
"6699","YMR277W","Q03254"
"6700","YNL310C","P42844"
"6701","YLR376C","Q12318"
"6702","YJR104C","P00445"
"6703","YLR180W","P10659"
"6704","YOR064C","Q08465"
"6705","YGL044C","P25299"
"6706","YNL276C","P53837"
"6707","YHR113W","P38821"
"6708","YDL188C","P23595"
"6709","YGL031C","P04449"
"6710","YOL139C","P07260"
"6711","YBR123C","P32367"
"6712","YDL246C","Q07786"
"6713","YHL018W","P38744"
"6714","YDR332W","Q06683"
"6715","YDR294C","Q05567"
"6716","YDR207C","P39001"
"6717","YDR355C","P87285"
"6718","YFR003C","P43587"
"6719","YJR089W","P47134"
"6720","YHR072W","P38604"
"6721","YFR050C","P30657"
"6722","YJR050W","P21374"
"6723","YHR212C","P0CX89"
"6724","YHR212C","P0CX88"
"6725","YOL066C","Q12362"
"6726","YLL006W-A","Q3E814"
"6727","YGR073C","P53247"
"6728","YDR231C","Q04935"
"6729","YNL302C","P07281"
"6730","YNL030W","P02309"
"6731","YDR021W","Q12099"
"6732","YDR374C","Q06390"
"6733","YPL004C","Q12230"
"6734","YER020W","P10823"
"6735","YDR126W","Q04629"
"6736","YOR036W","P32854"
"6737","YOR082C","Q08498"
"6738","YOL097C","Q12109"
"6739","YDL229W","P11484"
"6740","YHR004C","P38757"
"6741","YML023C","Q03718"
"6742","YNL197C","P34761"
"6743","YCR104W","P25610"
"6744","YDR252W","P40314"
"6745","YJL174W","P39005"
"6746","YGR191W","P06775"
"6747","YDR306C","Q06640"
"6748","YLR400W","Q06051"
"6749","YDL179W","Q12477"
"6750","YLR350W","Q06144"
"6751","YOR025W","P53687"
"6752","YGR177C","P53296"
"6753","YBR066C","P38082"
"6754","YDR139C","Q03919"
"6755","YCR073C","P25390"
"6756","YER134C","P40081"
"6757","YPR107C","Q06102"
"6758","YCL052C","P25580"
"6759","YBR257W","P38336"
"6760","YDR255C","Q12508"
"6761","YOR208W","P29461"
"6762","YOR379C","Q08903"
"6763","YOR364W","Q08842"
"6764","YDL199C","Q12407"
"6765","YKL121W","P32330"
"6766","YJR028W","P47099"
"6767","YJR156C","P47183"
"6768","YNL321W","P42839"
"6769","YKL041W","P36095"
"6770","YCL001W-B","Q96VH2"
"6771","YMR014W","Q04347"
"6772","YKR030W","P36125"
"6773","YJL010C","P47077"
"6774","YDR131C","Q03899"
"6775","YKL054C","P35732"
"6776","YIL025C","P40542"
"6777","YBR196C","P12709"
"6778","YER163C","P32656"
"6779","YNR042W","P53737"
"6780","YOR331C","Q08786"
"6781","YML009W-B","Q6B0Y1"
"6782","YBR230C","P38325"
"6783","YLR128W","Q12395"
"6784","YLR032W","P32849"
"6785","YBR214W","P38314"
"6786","YPL268W","P32383"
"6787","YEL035C","P32630"
"6788","YOR020C","P38910"
"6789","YLL053C","P0CD98"
"6790","YDR314C","Q06665"
